CODE,DAY,MONTH,YEAR,VALUE,TYPE
ELETRO12_CEETIND12,1,11,2009,234.993098,VALUE (R$)
ELETRO12_CEETIND12,1,12,2009,224.819823,VALUE (R$)
ELETRO12_CEETIND12,1,1,2010,228.5997,VALUE (R$)
ELETRO12_CEETIND12,1,2,2010,223.1386,VALUE (R$)
ELETRO12_CEETIND12,1,3,2010,223.7116,VALUE (R$)
ELETRO12_CEETIND12,1,4,2010,224.733,VALUE (R$)
ELETRO12_CEETIND12,1,5,2010,232.8803,VALUE (R$)
ELETRO12_CEETIND12,1,6,2010,231.5727,VALUE (R$)
ELETRO12_CEETIND12,1,7,2010,236.257,VALUE (R$)
ELETRO12_CEETIND12,1,8,2010,236.5085,VALUE (R$)
ELETRO12_CEETIND12,1,9,2010,238.9111,VALUE (R$)
ELETRO12_CEETIND12,1,10,2010,239.8966,VALUE (R$)
ELETRO12_CEETIND12,1,11,2010,236.8916,VALUE (R$)
ELETRO12_CEETIND12,1,12,2010,228.9339,VALUE (R$)
ELETRO12_CEETIND12,1,1,2011,238.1374,VALUE (R$)
ELETRO12_CEETIND12,1,2,2011,232.373,VALUE (R$)
ELETRO12_CEETIND12,1,3,2011,232.711,VALUE (R$)
ELETRO12_CEETIND12,1,4,2011,234.5291,VALUE (R$)
ELETRO12_CEETIND12,1,5,2011,250.3811,VALUE (R$)
ELETRO12_CEETIND12,1,6,2011,250.3766,VALUE (R$)
ELETRO12_CEETIND12,1,7,2011,252.9307,VALUE (R$)
ELETRO12_CEETIND12,1,8,2011,251.598,VALUE (R$)
ELETRO12_CEETIND12,1,9,2011,252.1648,VALUE (R$)
ELETRO12_CEETIND12,1,10,2011,253.0394,VALUE (R$)
ELETRO12_CEETIND12,1,11,2011,253.1572,VALUE (R$)
ELETRO12_CEETIND12,1,12,2011,243.7175,VALUE (R$)
ELETRO12_CEETIND12,1,1,2012,253.2601,VALUE (R$)
ELETRO12_CEETIND12,1,2,2012,245.5185,VALUE (R$)
ELETRO12_CEETIND12,1,3,2012,244.0301,VALUE (R$)
ELETRO12_CEETIND12,1,4,2012,244.4859,VALUE (R$)
ELETRO12_CEETIND12,1,5,2012,260.271,VALUE (R$)
ELETRO12_CEETIND12,1,6,2012,259.8237,VALUE (R$)
ELETRO12_CEETIND12,1,7,2012,260.8341,VALUE (R$)
ELETRO12_CEETIND12,1,8,2012,261.5502,VALUE (R$)
ELETRO12_CEETIND12,1,9,2012,262.9055,VALUE (R$)
ELETRO12_CEETIND12,1,10,2012,265.0727,VALUE (R$)
ELETRO12_CEETIND12,1,11,2012,266.9219,VALUE (R$)
ELETRO12_CEETIND12,1,12,2012,267.345732369691,VALUE (R$)
ELETRO12_CEETIND12,1,1,2013,279.154390979413,VALUE (R$)
ELETRO12_CEETIND12,1,2,2013,221.617275230632,VALUE (R$)
ELETRO12_CEETIND12,1,3,2013,208.890669099177,VALUE (R$)
ELETRO12_CEETIND12,1,4,2013,208.535197601388,VALUE (R$)
ELETRO12_CEETIND12,1,5,2013,217.102838979213,VALUE (R$)
ELETRO12_CEETIND12,1,6,2013,217.066708657781,VALUE (R$)
ELETRO12_CEETIND12,1,7,2013,218.503589184432,VALUE (R$)
ELETRO12_CEETIND12,1,8,2013,219.86695097692,VALUE (R$)
ELETRO12_CEETIND12,1,9,2013,223.042133252727,VALUE (R$)
ELETRO12_CEETIND12,1,10,2013,235.359953687723,VALUE (R$)
ELETRO12_CEETIND12,1,11,2013,227.626782891575,VALUE (R$)
ELETRO12_CEETIND12,1,12,2013,227.525871904803,VALUE (R$)
ELETRO12_CEETIND12,1,1,2014,232.097046215487,VALUE (R$)
ELETRO12_CEETIND12,1,2,2014,226.905077746992,VALUE (R$)
ELETRO12_CEETIND12,1,3,2014,227.433960493739,VALUE (R$)
ELETRO12_CEETIND12,1,4,2014,229.712212322066,VALUE (R$)
ELETRO12_CEETIND12,1,5,2014,238.875645615331,VALUE (R$)
ELETRO12_CEETIND12,1,6,2014,240.311580233015,VALUE (R$)
ELETRO12_CEETIND12,1,7,2014,244.619283226577,VALUE (R$)
ELETRO12_CEETIND12,1,8,2014,256.093129834813,VALUE (R$)
ELETRO12_CEETIND12,1,9,2014,263.6114249015,VALUE (R$)
ELETRO12_CEETIND12,1,10,2014,268.414618528658,VALUE (R$)
ELETRO12_CEETIND12,1,11,2014,271.823703100904,VALUE (R$)
ELETRO12_CEETIND12,1,12,2014,276.868726397889,VALUE (R$)
ELETRO12_CEETIND12,1,1,2015,290.976437400914,VALUE (R$)
ELETRO12_CEETIND12,1,2,2015,293.098576692169,VALUE (R$)
ELETRO12_CEETIND12,1,3,2015,331.754540996484,VALUE (R$)
ELETRO12_CEETIND12,1,4,2015,376.442070030878,VALUE (R$)
ELETRO12_CEETIND12,1,5,2015,381.918193705007,VALUE (R$)
ELETRO12_CEETIND12,1,6,2015,391.86,VALUE (R$)
ELETRO12_CEETIND12,1,7,2015,397.08,VALUE (R$)
ELETRO12_CEETIND12,1,8,2015,399.94,VALUE (R$)
ELETRO12_CEETIND12,1,9,2015,398.29,VALUE (R$)
ELETRO12_CEETIND12,1,10,2015,396.3,VALUE (R$)
ELETRO12_CEETIND12,1,11,2015,400.58,VALUE (R$)
ELETRO12_CEETIND12,1,12,2015,408.65,VALUE (R$)
ELETRO12_CEETIND12,1,1,2016,412.73,VALUE (R$)
ELETRO12_CEETIND12,1,2,2016,410.46,VALUE (R$)
ELETRO12_CEETIND12,1,3,2016,401.59,VALUE (R$)
ELETRO12_CEETIND12,1,4,2016,394.03,VALUE (R$)
ELETRO12_CEETIND12,1,5,2016,393.02,VALUE (R$)
ELETRO12_CEETIND12,1,6,2016,393.7,VALUE (R$)
ELETRO12_CEETIND12,1,7,2016,390.02,VALUE (R$)
ELETRO12_CEETIND12,1,8,2016,374.49,VALUE (R$)
ELETRO12_CEETIND12,1,9,2016,392.15,VALUE (R$)
ELETRO12_CEETIND12,1,10,2016,391.9,VALUE (R$)
ELETRO12_CEETIND12,1,11,2016,383.35,VALUE (R$)
ELETRO12_CEETIND12,1,12,2016,383.05,VALUE (R$)
ELETRO12_CEETIND12,1,1,2017,388.23,VALUE (R$)
ELETRO12_CEETIND12,1,2,2017,383.47,VALUE (R$)
ELETRO12_CEETIND12,1,3,2017,389.67,VALUE (R$)
ELETRO12_CEETIND12,1,4,2017,373.38,VALUE (R$)
ELETRO12_CEETIND12,1,5,2017,371.77,VALUE (R$)
ELETRO12_CEETIND12,1,6,2017,388.68,VALUE (R$)
ELETRO12_CEETIND12,1,7,2017,386.03,VALUE (R$)
ELETRO12_CEETIND12,1,8,2017,402.7,VALUE (R$)
ELETRO12_CEETIND12,1,9,2017,406.16,VALUE (R$)
ELETRO12_CEETIND12,1,10,2017,418.75,VALUE (R$)
ELETRO12_CEETIND12,1,11,2017,437.63,VALUE (R$)
ELETRO12_CEETIND12,1,12,2017,432.77,VALUE (R$)
ELETRO12_CEETIND12,1,1,2018,427.16,VALUE (R$)
ELETRO12_CEETIND12,1,2,2018,404.45,VALUE (R$)
ELETRO12_CEETIND12,1,3,2018,403.88,VALUE (R$)
ELETRO12_CEETIND12,1,4,2018,409.61,VALUE (R$)
ELETRO12_CEETIND12,1,5,2018,422.91,VALUE (R$)
ELETRO12_CEETIND12,1,6,2018,454.83,VALUE (R$)
ELETRO12_CEETIND12,1,7,2018,478.51,VALUE (R$)
ELETRO12_CEETIND12,1,8,2018,484.537910521389,VALUE (R$)
ELETRO12_CEETIND12,1,9,2018,489.581660857376,VALUE (R$)
ELETRO12_CEETIND12,1,10,2018,493.479471407442,VALUE (R$)
ELETRO12_CEETIND12,1,11,2018,481.914069676822,VALUE (R$)
ELETRO12_CEETIND12,1,12,2018,462.057017367968,VALUE (R$)
ELETRO12_CEETIND12,1,1,2019,469.619134264255,VALUE (R$)
ELETRO12_CEETIND12,1,2,2019,455.391071959281,VALUE (R$)
ELETRO12_CEETIND12,1,3,2019,460.306994470796,VALUE (R$)
ELETRO12_CEETIND12,1,4,2019,460.803022752854,VALUE (R$)
ELETRO12_CEETIND12,1,5,2019,468.863691164303,VALUE (R$)
ELETRO12_CEETIND12,1,6,2019,477.634373637375,VALUE (R$)
ELETRO12_CEETIND12,1,7,2019,480.914327179245,VALUE (R$)
ELETRO12_CEETIND12,1,8,2019,500.022853571198,VALUE (R$)
ELETRO12_CEETIND12,1,9,2019,496.5,VALUE (R$)
ELETRO12_CEETIND12,1,10,2019,484.947921692797,VALUE (R$)
ELETRO12_CEETIND12,1,11,2019,484.715474556833,VALUE (R$)
ELETRO12_CEETIND12,1,12,2019,481.454685940065,VALUE (R$)
ELETRO12_CEETIND12,1,1,2020,495.692884743968,VALUE (R$)
ELETRO12_CEETIND12,1,2,2020,472.462430685069,VALUE (R$)
ELETRO12_CEETIND12,1,3,2020,467.443620032445,VALUE (R$)
ELETRO12_CEETIND12,1,4,2020,483.81277109835,VALUE (R$)
ELETRO12_CEETIND12,1,5,2020,483.688664613108,VALUE (R$)
ELETRO12_CEETIND12,1,6,2020,475.368979281889,VALUE (R$)
ELETRO12_CEETIND12,1,7,2020,474.348153989494,VALUE (R$)
ELETRO12_CEETIND12,1,8,2020,474.61131608839,VALUE (R$)
ELETRO12_CEETIND12,1,9,2020,471.966568715072,VALUE (R$)
ELETRO12_CEETIND12,1,10,2020,475.078859329964,VALUE (R$)
ELETRO12_CEETIND12,1,11,2020,492.710012995885,VALUE (R$)
ELETRO12_CEETIND12,1,12,2020,519.990725745814,VALUE (R$)
ELETRO12_CEETIND12,1,1,2021,554.497683122484,VALUE (R$)
ELETRO12_CEETIND12,1,2,2021,500.620289659625,VALUE (R$)
ELETRO12_CEETIND12,1,3,2021,503.781919348618,VALUE (R$)
ELETRO12_CEETIND12,1,4,2021,499.212081919878,VALUE (R$)
ELETRO12_CEETIND12,1,5,2021,516.513037814414,VALUE (R$)
ELETRO12_CEETIND12,1,6,2021,546.759924820683,VALUE (R$)
ELETRO12_CEETIND12,1,7,2021,576.193509773524,VALUE (R$)
ELETRO12_CEETIND12,1,8,2021,609.698608267293,VALUE (R$)
ELETRO12_CEETIND12,1,9,2021,624.812782826668,VALUE (R$)
ELETRO12_CEETIND12,1,10,2021,669.027893344394,VALUE (R$)
ELETRO12_CEETIND12,1,11,2021,669.830074653187,VALUE (R$)
ELETRO12_CEETIND12,1,12,2021,673.496041923567,VALUE (R$)
ELETRO12_CEETT12,1,1,2000,110.32436706448196,VALUE (R$)
ELETRO12_CEETT12,1,2,2000,108.47540999873776,VALUE (R$)
ELETRO12_CEETT12,1,3,2000,109.50974031871525,VALUE (R$)
ELETRO12_CEETT12,1,4,2000,110.642778012299,VALUE (R$)
ELETRO12_CEETT12,1,5,2000,112.64327917727384,VALUE (R$)
ELETRO12_CEETT12,1,6,2000,112.98119095154682,VALUE (R$)
ELETRO12_CEETT12,1,7,2000,114.10658799517738,VALUE (R$)
ELETRO12_CEETT12,1,8,2000,114.5471067571691,VALUE (R$)
ELETRO12_CEETT12,1,9,2000,119.02427313901904,VALUE (R$)
ELETRO12_CEETT12,1,10,2000,118.05396382239245,VALUE (R$)
ELETRO12_CEETT12,1,11,2000,118.97995332762584,VALUE (R$)
ELETRO12_CEETT12,1,12,2000,121.55687680392296,VALUE (R$)
ELETRO12_CEETT12,1,1,2001,122.90334679447646,VALUE (R$)
ELETRO12_CEETT12,1,2,2001,121.94088036462504,VALUE (R$)
ELETRO12_CEETT12,1,3,2001,123.34127391081265,VALUE (R$)
ELETRO12_CEETT12,1,4,2001,123.15169059619596,VALUE (R$)
ELETRO12_CEETT12,1,5,2001,129.55986411926665,VALUE (R$)
ELETRO12_CEETT12,1,6,2001,128.60036735807995,VALUE (R$)
ELETRO12_CEETT12,1,7,2001,131.07919456247913,VALUE (R$)
ELETRO12_CEETT12,1,8,2001,130.77275678261375,VALUE (R$)
ELETRO12_CEETT12,1,9,2001,132.67708911983058,VALUE (R$)
ELETRO12_CEETT12,1,10,2001,134.61918764401582,VALUE (R$)
ELETRO12_CEETT12,1,11,2001,138.60021608411623,VALUE (R$)
ELETRO12_CEETT12,1,12,2001,139.4821980771961,VALUE (R$)
ELETRO12_CEETT12,1,1,2002,143.9725437779668,VALUE (R$)
ELETRO12_CEETT12,1,2,2002,142.69993028007136,VALUE (R$)
ELETRO12_CEETT12,1,3,2002,143.2775162179392,VALUE (R$)
ELETRO12_CEETT12,1,4,2002,144.80149316009283,VALUE (R$)
ELETRO12_CEETT12,1,5,2002,150.0511475757719,VALUE (R$)
ELETRO12_CEETT12,1,6,2002,149.3198947662251,VALUE (R$)
ELETRO12_CEETT12,1,7,2002,150.4779064892778,VALUE (R$)
ELETRO12_CEETT12,1,8,2002,152.37990381753696,VALUE (R$)
ELETRO12_CEETT12,1,9,2002,154.51520717578703,VALUE (R$)
ELETRO12_CEETT12,1,10,2002,154.95711885547448,VALUE (R$)
ELETRO12_CEETT12,1,11,2002,159.12612759790113,VALUE (R$)
ELETRO12_CEETT12,1,12,2002,157.90838411784014,VALUE (R$)
ELETRO12_CEETT12,1,1,2003,168.20756066774473,VALUE (R$)
ELETRO12_CEETT12,1,2,2003,167.16014031323493,VALUE (R$)
ELETRO12_CEETT12,1,3,2003,168.15339407413435,VALUE (R$)
ELETRO12_CEETT12,1,4,2003,169.66912779466787,VALUE (R$)
ELETRO12_CEETT12,1,5,2003,183.6698947088745,VALUE (R$)
ELETRO12_CEETT12,1,6,2003,183.4936396445668,VALUE (R$)
ELETRO12_CEETT12,1,7,2003,185.15706954418297,VALUE (R$)
ELETRO12_CEETT12,1,8,2003,189.830377495911,VALUE (R$)
ELETRO12_CEETT12,1,9,2003,191.13625510967867,VALUE (R$)
ELETRO12_CEETT12,1,10,2003,193.1517364565632,VALUE (R$)
ELETRO12_CEETT12,1,11,2003,196.59098312770627,VALUE (R$)
ELETRO12_CEETT12,1,12,2003,193.51817600544047,VALUE (R$)
ELETRO12_CEETT12,1,1,2004,200.41478907693505,VALUE (R$)
ELETRO12_CEETT12,1,2,2004,204.05035137671328,VALUE (R$)
ELETRO12_CEETT12,1,3,2004,200.74315169785788,VALUE (R$)
ELETRO12_CEETT12,1,4,2004,203.77805325775387,VALUE (R$)
ELETRO12_CEETT12,1,5,2004,213.53482123115435,VALUE (R$)
ELETRO12_CEETT12,1,6,2004,213.19976594275047,VALUE (R$)
ELETRO12_CEETT12,1,7,2004,213.9717406145628,VALUE (R$)
ELETRO12_CEETT12,1,8,2004,217.9539314820581,VALUE (R$)
ELETRO12_CEETT12,1,9,2004,221.38594740246933,VALUE (R$)
ELETRO12_CEETT12,1,10,2004,224.11773541755247,VALUE (R$)
ELETRO12_CEETT12,1,11,2004,225.07231312233813,VALUE (R$)
ELETRO12_CEETT12,1,12,2004,223.35074919193747,VALUE (R$)
ELETRO12_CEETT12,1,1,2005,230.8640261006641,VALUE (R$)
ELETRO12_CEETT12,1,2,2005,232.47797387400664,VALUE (R$)
ELETRO12_CEETT12,1,3,2005,233.8924447473442,VALUE (R$)
ELETRO12_CEETT12,1,4,2005,236.9806273296364,VALUE (R$)
ELETRO12_CEETT12,1,5,2005,247.4504390062501,VALUE (R$)
ELETRO12_CEETT12,1,6,2005,249.30058033657085,VALUE (R$)
ELETRO12_CEETT12,1,7,2005,243.83494781333263,VALUE (R$)
ELETRO12_CEETT12,1,8,2005,243.228071646871,VALUE (R$)
ELETRO12_CEETT12,1,9,2005,246.6506850618821,VALUE (R$)
ELETRO12_CEETT12,1,10,2005,249.2627206796724,VALUE (R$)
ELETRO12_CEETT12,1,11,2005,248.70354809557827,VALUE (R$)
ELETRO12_CEETT12,1,12,2005,248.3153159923831,VALUE (R$)
ELETRO12_CEETT12,1,1,2006,251.41593668988216,VALUE (R$)
ELETRO12_CEETT12,1,2,2006,249.0748386141014,VALUE (R$)
ELETRO12_CEETT12,1,3,2006,250.8538391918105,VALUE (R$)
ELETRO12_CEETT12,1,4,2006,251.59213770167483,VALUE (R$)
ELETRO12_CEETT12,1,5,2006,261.1648027471248,VALUE (R$)
ELETRO12_CEETT12,1,6,2006,257.672207598741,VALUE (R$)
ELETRO12_CEETT12,1,7,2006,259.6172797163213,VALUE (R$)
ELETRO12_CEETT12,1,8,2006,257.9563553355519,VALUE (R$)
ELETRO12_CEETT12,1,9,2006,260.0970446156496,VALUE (R$)
ELETRO12_CEETT12,1,10,2006,260.47687638315483,VALUE (R$)
ELETRO12_CEETT12,1,11,2006,262.90487620775264,VALUE (R$)
ELETRO12_CEETT12,1,12,2006,257.3238397531232,VALUE (R$)
ELETRO12_CEETT12,1,1,2007,260.3412133908297,VALUE (R$)
ELETRO12_CEETT12,1,2,2007,256.0640629727651,VALUE (R$)
ELETRO12_CEETT12,1,3,2007,258.8564047673083,VALUE (R$)
ELETRO12_CEETT12,1,4,2007,257.9867607109724,VALUE (R$)
ELETRO12_CEETT12,1,5,2007,264.9870995127358,VALUE (R$)
ELETRO12_CEETT12,1,6,2007,265.1157891375544,VALUE (R$)
ELETRO12_CEETT12,1,7,2007,263.0520471999294,VALUE (R$)
ELETRO12_CEETT12,1,8,2007,260.6622446057921,VALUE (R$)
ELETRO12_CEETT12,1,9,2007,256.7523269933272,VALUE (R$)
ELETRO12_CEETT12,1,10,2007,256.4066369707312,VALUE (R$)
ELETRO12_CEETT12,1,11,2007,255.684052904926,VALUE (R$)
ELETRO12_CEETT12,1,12,2007,250.6621700967117,VALUE (R$)
ELETRO12_CEETT12,1,1,2008,250.4631532615656,VALUE (R$)
ELETRO12_CEETT12,1,2,2008,246.7476576499176,VALUE (R$)
ELETRO12_CEETT12,1,3,2008,247.6848935820412,VALUE (R$)
ELETRO12_CEETT12,1,4,2008,246.56010180274416,VALUE (R$)
ELETRO12_CEETT12,1,5,2008,244.772739341302,VALUE (R$)
ELETRO12_CEETT12,1,6,2008,244.10081612790256,VALUE (R$)
ELETRO12_CEETT12,1,7,2008,243.79245260885912,VALUE (R$)
ELETRO12_CEETT12,1,8,2008,246.06130314544865,VALUE (R$)
ELETRO12_CEETT12,1,9,2008,246.86468501759185,VALUE (R$)
ELETRO12_CEETT12,1,10,2008,247.8828851981972,VALUE (R$)
ELETRO12_CEETT12,1,11,2008,250.87820120390165,VALUE (R$)
ELETRO12_CEETT12,1,12,2008,248.98081392959816,VALUE (R$)
ELETRO12_CEETT12,1,1,2009,253.2395919546941,VALUE (R$)
ELETRO12_CEETT12,1,2,2009,250.8336926985381,VALUE (R$)
ELETRO12_CEETT12,1,3,2009,250.83908144354515,VALUE (R$)
ELETRO12_CEETT12,1,4,2009,252.07554395608045,VALUE (R$)
ELETRO12_CEETT12,1,5,2009,262.9425507134502,VALUE (R$)
ELETRO12_CEETT12,1,6,2009,260.75834249781093,VALUE (R$)
ELETRO12_CEETT12,1,7,2009,263.3749933797346,VALUE (R$)
ELETRO12_CEETT12,1,8,2009,263.5613532195748,VALUE (R$)
ELETRO12_CEETT12,1,9,2009,264.7971944054408,VALUE (R$)
ELETRO12_CEETT12,1,10,2009,265.1576514219005,VALUE (R$)
ELETRO12_CEETT12,1,11,2009,264.7772194155961,VALUE (R$)
ELETRO12_CEETT12,1,12,2009,261.2258609866189,VALUE (R$)
ELETRO12_CEETT12,1,1,2010,263.801451,VALUE (R$)
ELETRO12_CEETT12,1,2,2010,259.588408,VALUE (R$)
ELETRO12_CEETT12,1,3,2010,261.419676,VALUE (R$)
ELETRO12_CEETT12,1,4,2010,261.008639,VALUE (R$)
ELETRO12_CEETT12,1,5,2010,263.677776,VALUE (R$)
ELETRO12_CEETT12,1,6,2010,262.945956,VALUE (R$)
ELETRO12_CEETT12,1,7,2010,265.504797,VALUE (R$)
ELETRO12_CEETT12,1,8,2010,266.316895,VALUE (R$)
ELETRO12_CEETT12,1,9,2010,267.962322,VALUE (R$)
ELETRO12_CEETT12,1,10,2010,269.058929,VALUE (R$)
ELETRO12_CEETT12,1,11,2010,268.064573,VALUE (R$)
ELETRO12_CEETT12,1,12,2010,265.945699,VALUE (R$)
ELETRO12_CEETT12,1,1,2011,270.634195,VALUE (R$)
ELETRO12_CEETT12,1,2,2011,267.740551,VALUE (R$)
ELETRO12_CEETT12,1,3,2011,268.940816,VALUE (R$)
ELETRO12_CEETT12,1,4,2011,271.584601,VALUE (R$)
ELETRO12_CEETT12,1,5,2011,280.335719,VALUE (R$)
ELETRO12_CEETT12,1,6,2011,280.465084,VALUE (R$)
ELETRO12_CEETT12,1,7,2011,281.595798,VALUE (R$)
ELETRO12_CEETT12,1,8,2011,281.001771,VALUE (R$)
ELETRO12_CEETT12,1,9,2011,282.457146,VALUE (R$)
ELETRO12_CEETT12,1,10,2011,284.883531,VALUE (R$)
ELETRO12_CEETT12,1,11,2011,286.329196,VALUE (R$)
ELETRO12_CEETT12,1,12,2011,285.60109,VALUE (R$)
ELETRO12_CEETT12,1,1,2012,290.304251,VALUE (R$)
ELETRO12_CEETT12,1,2,2012,286.649031,VALUE (R$)
ELETRO12_CEETT12,1,3,2012,286.613,VALUE (R$)
ELETRO12_CEETT12,1,4,2012,286.438688,VALUE (R$)
ELETRO12_CEETT12,1,5,2012,293.343178,VALUE (R$)
ELETRO12_CEETT12,1,6,2012,293.675317,VALUE (R$)
ELETRO12_CEETT12,1,7,2012,293.838521,VALUE (R$)
ELETRO12_CEETT12,1,8,2012,293.338684,VALUE (R$)
ELETRO12_CEETT12,1,9,2012,294.107709,VALUE (R$)
ELETRO12_CEETT12,1,10,2012,296.872767,VALUE (R$)
ELETRO12_CEETT12,1,11,2012,298.861249,VALUE (R$)
ELETRO12_CEETT12,1,12,2012,300.757679728256,VALUE (R$)
ELETRO12_CEETT12,1,1,2013,302.112077984564,VALUE (R$)
ELETRO12_CEETT12,1,2,2013,257.560728752868,VALUE (R$)
ELETRO12_CEETT12,1,3,2013,243.10613422608,VALUE (R$)
ELETRO12_CEETT12,1,4,2013,243.175597713785,VALUE (R$)
ELETRO12_CEETT12,1,5,2013,247.560450609302,VALUE (R$)
ELETRO12_CEETT12,1,6,2013,247.714597898665,VALUE (R$)
ELETRO12_CEETT12,1,7,2013,247.557119226857,VALUE (R$)
ELETRO12_CEETT12,1,8,2013,248.282372275274,VALUE (R$)
ELETRO12_CEETT12,1,9,2013,250.138313083797,VALUE (R$)
ELETRO12_CEETT12,1,10,2013,452.593562680342,VALUE (R$)
ELETRO12_CEETT12,1,11,2013,257.642562527668,VALUE (R$)
ELETRO12_CEETT12,1,12,2013,255.892347256792,VALUE (R$)
ELETRO12_CEETT12,1,1,2014,256.961483092076,VALUE (R$)
ELETRO12_CEETT12,1,2,2014,255.811288883934,VALUE (R$)
ELETRO12_CEETT12,1,3,2014,257.237034119526,VALUE (R$)
ELETRO12_CEETT12,1,4,2014,258.808601224316,VALUE (R$)
ELETRO12_CEETT12,1,5,2014,268.94053945375,VALUE (R$)
ELETRO12_CEETT12,1,6,2014,269.826753412685,VALUE (R$)
ELETRO12_CEETT12,1,7,2014,273.610137534472,VALUE (R$)
ELETRO12_CEETT12,1,8,2014,282.44074279731,VALUE (R$)
ELETRO12_CEETT12,1,9,2014,290.898437571181,VALUE (R$)
ELETRO12_CEETT12,1,10,2014,295.911834321551,VALUE (R$)
ELETRO12_CEETT12,1,11,2014,299.872226541658,VALUE (R$)
ELETRO12_CEETT12,1,12,2014,304.542781241756,VALUE (R$)
ELETRO12_CEETT12,1,1,2015,316.035209123498,VALUE (R$)
ELETRO12_CEETT12,1,2,2015,320.580849072244,VALUE (R$)
ELETRO12_CEETT12,1,3,2015,357.845471057724,VALUE (R$)
ELETRO12_CEETT12,1,4,2015,398.567030252806,VALUE (R$)
ELETRO12_CEETT12,1,5,2015,404.180356600039,VALUE (R$)
ELETRO12_CEETT12,1,6,2015,411.77,VALUE (R$)
ELETRO12_CEETT12,1,7,2015,417.5,VALUE (R$)
ELETRO12_CEETT12,1,8,2015,417.13,VALUE (R$)
ELETRO12_CEETT12,1,9,2015,416.82,VALUE (R$)
ELETRO12_CEETT12,1,10,2015,418.1,VALUE (R$)
ELETRO12_CEETT12,1,11,2015,422.88,VALUE (R$)
ELETRO12_CEETT12,1,12,2015,428.12,VALUE (R$)
ELETRO12_CEETT12,1,1,2016,432.49,VALUE (R$)
ELETRO12_CEETT12,1,2,2016,431.99,VALUE (R$)
ELETRO12_CEETT12,1,3,2016,423.89,VALUE (R$)
ELETRO12_CEETT12,1,4,2016,419.01,VALUE (R$)
ELETRO12_CEETT12,1,5,2016,418.97,VALUE (R$)
ELETRO12_CEETT12,1,6,2016,419.43,VALUE (R$)
ELETRO12_CEETT12,1,7,2016,416.09,VALUE (R$)
ELETRO12_CEETT12,1,8,2016,410.94,VALUE (R$)
ELETRO12_CEETT12,1,9,2016,421.76,VALUE (R$)
ELETRO12_CEETT12,1,10,2016,421.53,VALUE (R$)
ELETRO12_CEETT12,1,11,2016,412.92,VALUE (R$)
ELETRO12_CEETT12,1,12,2016,410.04,VALUE (R$)
ELETRO12_CEETT12,1,1,2017,407.87,VALUE (R$)
ELETRO12_CEETT12,1,2,2017,406.43,VALUE (R$)
ELETRO12_CEETT12,1,3,2017,414.41,VALUE (R$)
ELETRO12_CEETT12,1,4,2017,401.23,VALUE (R$)
ELETRO12_CEETT12,1,5,2017,399.24,VALUE (R$)
ELETRO12_CEETT12,1,6,2017,413.75,VALUE (R$)
ELETRO12_CEETT12,1,7,2017,411.97,VALUE (R$)
ELETRO12_CEETT12,1,8,2017,424.82,VALUE (R$)
ELETRO12_CEETT12,1,9,2017,428.95,VALUE (R$)
ELETRO12_CEETT12,1,10,2017,440.75,VALUE (R$)
ELETRO12_CEETT12,1,11,2017,458.47,VALUE (R$)
ELETRO12_CEETT12,1,12,2017,455.46,VALUE (R$)
ELETRO12_CEETT12,1,1,2018,437.34,VALUE (R$)
ELETRO12_CEETT12,1,2,2018,426.19,VALUE (R$)
ELETRO12_CEETT12,1,3,2018,427.48,VALUE (R$)
ELETRO12_CEETT12,1,4,2018,436.12,VALUE (R$)
ELETRO12_CEETT12,1,5,2018,448.34,VALUE (R$)
ELETRO12_CEETT12,1,6,2018,472.62,VALUE (R$)
ELETRO12_CEETT12,1,7,2018,500.7,VALUE (R$)
ELETRO12_CEETT12,1,8,2018,507.612972264042,VALUE (R$)
ELETRO12_CEETT12,1,9,2018,513.418006651226,VALUE (R$)
ELETRO12_CEETT12,1,10,2018,517.95112721497,VALUE (R$)
ELETRO12_CEETT12,1,11,2018,507.007537347552,VALUE (R$)
ELETRO12_CEETT12,1,12,2018,490.73182431544,VALUE (R$)
ELETRO12_CEETT12,1,1,2019,489.787095958951,VALUE (R$)
ELETRO12_CEETT12,1,2,2019,489.509786535052,VALUE (R$)
ELETRO12_CEETT12,1,3,2019,492.406850518808,VALUE (R$)
ELETRO12_CEETT12,1,4,2019,497.653902317613,VALUE (R$)
ELETRO12_CEETT12,1,5,2019,506.274946427061,VALUE (R$)
ELETRO12_CEETT12,1,6,2019,505.471830172823,VALUE (R$)
ELETRO12_CEETT12,1,7,2019,511.578506532393,VALUE (R$)
ELETRO12_CEETT12,1,8,2019,532.427809533159,VALUE (R$)
ELETRO12_CEETT12,1,9,2019,537.227705896618,VALUE (R$)
ELETRO12_CEETT12,1,10,2019,527.814761797855,VALUE (R$)
ELETRO12_CEETT12,1,11,2019,527.0944307261,VALUE (R$)
ELETRO12_CEETT12,1,12,2019,523.926210352011,VALUE (R$)
ELETRO12_CEETT12,1,1,2020,520.733459902626,VALUE (R$)
ELETRO12_CEETT12,1,2,2020,507.297413076698,VALUE (R$)
ELETRO12_CEETT12,1,3,2020,502.382124991995,VALUE (R$)
ELETRO12_CEETT12,1,4,2020,499.547101765719,VALUE (R$)
ELETRO12_CEETT12,1,5,2020,494.776512844207,VALUE (R$)
