CODE1,CODE2,CORRELATION,DELAY
ABATE12_ABPESU12,ELETRO12_CEEOUT12,0.9376990728013782,7
ELETRO12_CEEOUT12,IGP12_IGPF12,0.9376661585520708,-8
BM12_DINGFN12,IGP12_IGPOG12,0.9376581019885524,-10
FUNCEX12_MPPLAS2N12,FUNCEX12_XPS12,0.937648374314106,-4
ABATE12_ABQUSU12,FUNCEX12_XQPAP2N12,0.9376205446737146,5
ABATE12_ABQUSU12,IGP12_IPAI12,0.9375921243301714,5
ELETRO12_CEERES12,FUNCEX12_MQDIV2N12,0.9375874177612908,-5
FUNCEX12_MVMNM2N12,FUNCEX12_XPB12,0.937585174400436,-5
ELETRO12_CEETIND12,BM12_DINGFN12,0.937554500238098,-2
ELETRO12_CEETIND12,IGP12_IPAA12,0.9375465186762962,-8
FUNCEX12_MVVEIC2N12,FUNCEX12_XPM12,0.9374773286056274,-1
ELETRO12_CEETT12,IGP12_IPAA12,0.9374345253048976,-9
FUNCEX12_MDPT12,FUNCEX12_MPBEB2N12,0.9373347587307256,6
ELETRO12_CEERES12,IGP12_IGPF12,0.9373083589133402,-10
FUNCEX12_MDPT12,FUNCEX12_MPMETBAS2N12,0.9372919874949212,-3
ELETRO12_CEEOUT12,FUNCEX12_MVPES2N12,0.937286761146902,-1
FUNCEX12_XPM12,BPAG12_SERR12,0.9372560784052744,2
ABATE12_ABPESU12,ELETRO12_CEEOUT12,0.937247394176702,3
FUNCEX12_MDPT12,FUNCEX12_MPBEB2N12,0.937245853163868,2
FUNCEX12_MVMAQEQU2N12,FUNCEX12_XPT12,0.9372368367014472,1
ABATE12_ABPESU12,ELETRO12_CEEOUT12,0.9372016661538812,10
FUNCEX12_MDPT12,FUNCEX12_MPMETBAS2N12,0.9371735538534168,-4
ELETRO12_CEEOUT12,FUNCEX12_MPMAD2N12,0.9371698132403924,6
FUNCEX12_MDPT12,FUNCEX12_XPB12,0.9371340078425946,1
BM12_DINGFN12,ABATE12_ABPESU12,0.9371295711341135,6
ABATE12_ABPESU12,IGP12_IPAI12,0.9371188960103544,4
ELETRO12_CEET12,FUNCEX12_MQDIV2N12,0.9371168759708898,9
FUNCEX12_MDPT12,FUNCEX12_XPB12,0.9371049044923464,-5
ELETRO12_CEEOUT12,FUNCEX12_MVPES2N12,0.9370872245536414,2
FUNCEX12_MPBEB2N12,FUNCEX12_XPM12,0.937078833415889,-2
ABATE12_ABQUSU12,IGP12_IPAA12,0.937040887724707,-7
ELETRO12_CEETIND12,ABATE12_ABPESU12,0.9370302584329032,1
FUNCEX12_MDPT12,FUNCEX12_MPAGP2N12,0.9370246342891492,-4
FUNCEX12_MPPLAS2N12,FUNCEX12_MPQUIM2N12,0.9370020678357528,-3
FUNCEX12_MPAL2N12,BPAG12_SERR12,0.9369691702061048,4
FUNCEX12_MVPLAS2N12,FUNCEX12_XPM12,0.936966456608029,-2
ABATE12_ABQUSU12,FUNCEX12_XQPAP2N12,0.9369620924522878,3
ELETRO12_CEETIND12,BM12_DINGFN12,0.9369463986519668,-3
ELETRO12_CEEOUT12,FUNCEX12_MQDIV2N12,0.9368476938418224,-4
ELETRO12_CEETIND12,BM12_DINGFN12,0.9368368613461584,-4
ELETRO12_CEETIND12,ABATE12_ABPESU12,0.936797311416382,5
ELETRO12_CEEOUT12,FUNCEX12_XQFARM2N12,0.9367957694824482,-12
FUNCEX12_XQPAP2N12,IGP12_IGPF12,0.936773510583614,-9
ABATE12_ABQUSU12,ELETRO12_CEERES12,0.9367508901930076,12
FUNCEX12_MPPLAS2N12,FUNCEX12_XPT12,0.936690976722368,-4
ELETRO12_CEETIND12,ABATE12_ABPESU12,0.9366558708976128,-2
ELETRO12_CEETIND12,BM12_DINGFN12,0.9366357707902824,-7
FUNCEX12_MPAL2N12,FUNCEX12_MVPLAS2N12,0.9366298380303798,-2
ELETRO12_CEETIND12,ABATE12_ABPESU12,0.9366243601182104,4
ELETRO12_CEETIND12,BM12_DINGFN12,0.9366211740623768,-5
ELETRO12_CEEOUT12,FUNCEX12_MQPES2N12,0.9366127508087136,-3
FUNCEX12_MPAL2N12,FUNCEX12_XPS12,0.9365868308601004,-3
ABATE12_ABPESU12,ELETRO12_CEEOUT12,0.9365730671785898,4
ABATE12_ABQUSU12,FUNCEX12_XQPAP2N12,0.9365256199969888,-2
ELETRO12_CEETCOM12,BM12_DINGFN12,0.936525510037306,4
ELETRO12_CEEOUT12,FUNCEX12_MPMAD2N12,0.9365204784470827,1
FUNCEX12_MPPLAS2N12,FUNCEX12_MPQUIM2N12,0.9365062088656956,4
ELETRO12_CEETIND12,BM12_DINGFN12,0.9364911179086242,-6
ELETRO12_CEETIND12,ABATE12_ABPESU12,0.9364877547909536,3
FUNCEX12_MPAL2N12,FUNCEX12_XPS12,0.936425205927122,1
ELETRO12_CEETIND12,BM12_DINGFN12,0.9363950149325296,-8
ELETRO12_CEETIND12,BM12_DINGFN12,0.9363650081275564,-9
FUNCEX12_MVMAQINF2N12,FUNCEX12_XPT12,0.9363416270518912,2
FUNCEX12_MPPLAS2N12,FUNCEX12_XPT12,0.9363323147976322,-5
FUNCEX12_MVVEIC2N12,FUNCEX12_XPM12,0.9363279368500166,2
BM12_DINGFN12,IGP12_IGPOG12,0.9362998034998656,7
ELETRO12_CEETIND12,ABATE12_ABPESU12,0.936285851549508,-3
ELETRO12_CEET12,FUNCEX12_MVAL2N12,0.936279374056926,-1
FUNCEX12_MVPLAS2N12,FUNCEX12_XPT12,0.9362314564827972,-2
FUNCEX12_XQPAP2N12,IGP12_IGPOG12,0.9362264351299802,-8
ELETRO12_CEETIND12,BM12_DINGFN12,0.9362163256058816,-10
BM12_DINGFN12,IGP12_IGPF12,0.9362079570475186,7
ELETRO12_CEETIND12,FUNCEX12_XQPAP2N12,0.9361748798789492,6
ELETRO12_CEEOUT12,IGP12_IGPOG12,0.936170542897891,-7
FUNCEX12_MPBEB2N12,FUNCEX12_XPM12,0.9361673703480946,-5
ELETRO12_CEERES12,FUNCEX12_MQDIV2N12,0.9361571525741432,-3
FUNCEX12_MPAGP2N12,FUNCEX12_MPAL2N12,0.9361551889658104,5
FUNCEX12_XPB12,PAN12_MTV12,0.9361343439590134,1
FUNCEX12_XPB12,BPAG12_BCM12,0.9361343439590134,1
ANP12_CDEPET12,FUNCEX12_MPCAL2N12,0.9361312810493893,-2
FUNCEX12_XPB12,BPAG12_SERTRANSD12,0.9361256772777996,-1
FUNCEX12_MPBEB2N12,FUNCEX12_XPM12,0.9361042114020116,-1
FUNCEX12_MPQUIM2N12,FUNCEX12_XPT12,0.9360809331841958,1
FUNCEX12_MDPT12,FUNCEX12_XVQUIM2N12,0.9360710012192318,-4
ELETRO12_CEETIND12,BM12_DINGFN12,0.9359030208797916,-11
FUNCEX12_MPAL2N12,FUNCEX12_XPT12,0.935899745910017,-3
ELETRO12_CEETIND12,FUNCEX12_XQPAP2N12,0.9358869636591408,5
FUNCEX12_MDPT12,FUNCEX12_MPMETBAS2N12,0.9358820571533216,-2
BM12_DINGFN12,ABATE12_ABQUSU12,0.9358131087524408,-3
ELETRO12_CEETT12,BM12_DINGFN12,0.9357840569879912,2
ELETRO12_CEETIND12,FUNCEX12_XQPAP2N12,0.935772523310621,4
ELETRO12_CEETT12,IGP12_IPAA12,0.9357123251793296,-8
ELETRO12_CEET12,FUNCEX12_MPMAD2N12,0.9356519415034285,-7
FUNCEX12_MPBEB2N12,FUNCEX12_MPPLAS2N12,0.935619317494066,-4
FUNCEX12_XPT12,BPAG12_SERTRANSD12,0.935606133589188,3
ELETRO12_CEEOUT12,FUNCEX12_MPMAD2N12,0.93559866498413,7
BM12_DINGFN12,ABATE12_ABPESU12,0.9355916412495684,5
FUNCEX12_MPQUIM2N12,FUNCEX12_XPB12,0.9355418502044128,-1
FUNCEX12_MPPLAS2N12,FUNCEX12_XPT12,0.935537214411969,-3
ABATE12_ABQUSU12,FUNCEX12_XQPAP2N12,0.9355337911258808,12
ELETRO12_CEEOUT12,FUNCEX12_MPMAD2N12,0.9355231694118564,5
FUNCEX12_MVMAQINF2N12,FUNCEX12_XPM12,0.9355213107643042,3
FUNCEX12_MDPT12,FUNCEX12_MPAGP2N12,0.9354789388011876,1
BM12_DINGFN12,IGP12_IGPF12,0.9354777709255568,-10
FUNCEX12_MPAL2N12,FUNCEX12_MPQUIM2N12,0.935464730692078,4
FUNCEX12_MPAGP2N12,FUNCEX12_XPM12,0.9354322444709312,-1
ELETRO12_CEERES12,IGP12_IGPOG12,0.9354202668424284,-9
ELETRO12_CEETIND12,BM12_DINGFN12,0.93537717241713,-12
FUNCEX12_MPPLAS2N12,FUNCEX12_XPS12,0.9353645242875502,-6
ELETRO12_CEEOUT12,FUNCEX12_XQFARM2N12,0.9353619454641384,-7
ELETRO12_CEET12,FUNCEX12_MPMAD2N12,0.9353493478368524,-6
ABATE12_ABQUSU12,ELETRO12_CEERES12,0.9353440986341356,-2
FUNCEX12_MPAGP2N12,IFS12_SOJAGP12,0.9353287911829796,-2
ANP12_CDEPET12,FUNCEX12_MPCAL2N12,0.9353226337160132,-3
FUNCEX12_MPBEB2N12,FUNCEX12_MPQUIM2N12,0.9353034502331808,-8
FUNCEX12_XPM12,BPAG12_SERR12,0.9352829049994972,3
ELETRO12_CEET12,FUNCEX12_MQDIV2N12,0.9352667303495192,6
ELETRO12_CEETIND12,ABATE12_ABQUSU12,0.9352063607696928,-4
ELETRO12_CEETT12,ABATE12_ABQUSU12,0.9351642971358723,7
ELETRO12_CEETIND12,IGP12_IPAA12,0.9351303562419472,-7
FUNCEX12_MVMNM2N12,FUNCEX12_XPT12,0.9351005860780484,-5
ELETRO12_CEEOUT12,FUNCEX12_MVPES2N12,0.9350321304884028,1
ELETRO12_CEERES12,FUNCEX12_MQPES2N12,0.9350223317659372,1
FUNCEX12_MVQUIM2N12,PAN12_XTV12,0.9349909213081368,-1
FUNCEX12_MVQUIM2N12,BPAG12_BCX12,0.9349909213081368,-1
ABATE12_ABQUSU12,FUNCEX12_XQPAP2N12,0.9349827035374776,-12
FUNCEX12_MDPT12,BPAG12_SERTRANSD12,0.9349814568811934,-2
FUNCEX12_MPPLAS2N12,FUNCEX12_XPS12,0.9349779217954876,-3
ELETRO12_CEEOUT12,FUNCEX12_MPMAD2N12,0.934977318573144,3
ABATE12_ABPESU12,ELETRO12_CEEOUT12,0.934970583729475,8
ELETRO12_CEETT12,ABATE12_ABQUSU12,0.9349347815767126,9
FUNCEX12_MDPT12,FUNCEX12_MPBEB2N12,0.9349308175568732,7
FUNCEX12_MPAL2N12,BPAG12_SERR12,0.9349281082708356,-2
FUNCEX12_MDPT12,FUNCEX12_MPMETBAS2N12,0.9348870368645312,-5
FUNCEX12_XQPAP2N12,IGP12_IGPF12,0.9348577220305226,-8
ABATE12_ABQUSU12,IGP12_IPAI12,0.934839358751098,6
FUNCEX12_XQPAP2N12,IGP12_IPAI12,0.9348095911263206,-10
BM12_DINGFN12,ABATE12_ABQUSU12,0.9347784466059584,-5
BM12_DINGFN12,ABATE12_ABQUSU12,0.934749282409192,-4
FUNCEX12_MVVEIC2N12,FUNCEX12_XPB12,0.934733081908274,-2
FUNCEX12_MVAL2N12,FUNCEX12_MVDIV2N12,0.9347170165948672,-3
BM12_DINGFN12,ABATE12_ABPESU12,0.9347100839225108,4
FUNCEX12_MVVEIC2N12,FUNCEX12_XPT12,0.934706361543016,-3
ABATE12_ABPESU12,ELETRO12_CEEOUT12,0.9347011660893154,9
ABATE12_ABPESU12,ELETRO12_CEEOUT12,0.934679309737656,11
FUNCEX12_MVMAQEQU2N12,FUNCEX12_XPB12,0.9346435915879792,1
FUNCEX12_MPQUIM2N12,FUNCEX12_XPS12,0.93464118376032,-7
ABATE12_ABPESU12,ELETRO12_CEERES12,0.934620988142858,8
FUNCEX12_MPPLAS2N12,FUNCEX12_XPM12,0.9346115477108357,4
FUNCEX12_MQDIV2N12,FUNCEX12_XQFARM2N12,0.9345938483415136,-1
ELETRO12_CEERES12,FUNCEX12_MQPES2N12,0.9345236912722742,7
FUNCEX12_MPAL2N12,PAN12_MTV12,0.9345154537188676,-1
FUNCEX12_MPAL2N12,BPAG12_BCM12,0.9345154537188676,-1
ABATE12_ABQUSU12,IGP12_IPAA12,0.9345030681708903,-6
BM12_DINGFN12,ABATE12_ABQUSU12,0.9344901825938116,-6
FUNCEX12_MPAL2N12,FUNCEX12_MVPLAS2N12,0.9344857387086286,3
FUNCEX12_XPM12,FUNCEX12_XVQUIM2N12,0.9344180494669556,1
ELETRO12_CEERES12,FUNCEX12_MQDIV2N12,0.93433613191791,-6
BM12_DINGFN12,ABATE12_ABQUSU12,0.9343304070611064,-7
FUNCEX12_MVPLAS2N12,BPAG12_SERTRANSD12,0.9343183469698936,-2
FUNCEX12_MDPT12,FUNCEX12_MPPLAS2N12,0.934270220785678,5
FUNCEX12_MPAGP2N12,FUNCEX12_MPAL2N12,0.9342494379030672,-2
ELETRO12_CEEOUT12,FUNCEX12_MPMAD2N12,0.9342441194653378,2
FUNCEX12_MVDIV2N12,FUNCEX12_XVAL2N12,0.9342301919406056,-12
IFS12_SOJAF12,IFS12_SOJAGP12,0.9342218219348736,-1
FUNCEX12_XPM12,FUNCEX12_XVQUIM2N12,0.9342203719874986,-6
FUNCEX12_XQPAP2N12,IGP12_IGPOG12,0.9342057865257812,-7
ABATE12_ABPESU12,IGP12_IPAI12,0.9341953493340706,5
FUNCEX12_MDPT12,FUNCEX12_MPBEB2N12,0.9341757224136588,1
FUNCEX12_MVAL2N12,FUNCEX12_MVDIV2N12,0.9341356364495272,9
FUNCEX12_MPAGP2N12,FUNCEX12_XPB12,0.9341217350844674,-2
FUNCEX12_MPBEB2N12,FUNCEX12_XPM12,0.9340925139020552,-6
FUNCEX12_MVMAQEQU2N12,FUNCEX12_XPB12,0.9340480348638228,-3
ELETRO12_CEEOUT12,FUNCEX12_XQFARM2N12,0.9340063057892992,-2
ELETRO12_CEEOUT12,IGP12_IGPF12,0.9339987955078088,-7
BM12_DINGFN12,IGP12_IGPOG12,0.933968167022936,-9
ELETRO12_CEET12,FUNCEX12_MQDIV2N12,0.9339553384121388,-5
FUNCEX12_MDPT12,BPAG12_SERTRANSD12,0.9339532025167064,-1
ABATE12_ABQUSU12,ELETRO12_CEERES12,0.9339192648062656,-3
ANP12_CDEPET12,FUNCEX12_MVAL2N12,0.9338573766000634,-9
FUNCEX12_MVMET2N12,FUNCEX12_XPM12,0.9338188960218244,-1
FUNCEX12_MPPLAS2N12,FUNCEX12_XPT12,0.933804365373695,-6
FUNCEX12_XPM12,FUNCEX12_XVFARM2N12,0.9338009168517588,2
ELETRO12_CEERES12,FUNCEX12_MQPES2N12,0.9337797153598076,-4
ELETRO12_CEERES12,IGP12_IGPF12,0.9337528091433632,-9
FUNCEX12_XPM12,BPAG12_SERR12,0.9337116809918928,-1
FUNCEX12_XPM12,FUNCEX12_XVFARM2N12,0.9337026541157244,1
ELETRO12_CEETT12,IGP12_IPAA12,0.9336679620945748,-7
ABATE12_ABQUSU12,IGP12_IPAI12,0.9336522545870606,7
FUNCEX12_MVTEXT2N12,FUNCEX12_XPM12,0.9336382979201072,-2
ELETRO12_CEEOUT12,FUNCEX12_MPMAD2N12,0.9336022925576878,4
ELETRO12_CEEOUT12,FUNCEX12_MQPES2N12,0.9335503998897376,7
ABATE12_ABPESU12,ELETRO12_CEERES12,0.9335383947488508,5
FUNCEX12_MPCAL2N12,FUNCEX12_MVDIV2N12,0.9335284039767536,-8
ELETRO12_CEET12,FUNCEX12_XQFARM2N12,0.9335016408923448,4
BM12_DINGFN12,ABATE12_ABPESU12,0.9334908116905218,3
ELETRO12_CEET12,FUNCEX12_MPCAL2N12,0.9334885246193916,5
ELETRO12_CEET12,FUNCEX12_MPMAD2N12,0.9334609583698648,-9
FUNCEX12_MVMAQEQU2N12,FUNCEX12_XPT12,0.933453468259984,-4
FUNCEX12_MPAGP2N12,FUNCEX12_XPM12,0.9334327312661956,5
BM12_DINGFN12,ABATE12_ABQUSU12,0.9334293170735402,-8
ELETRO12_CEETIND12,IGP12_IPAA12,0.9334246475562435,-6
ELETRO12_CEETIND12,FUNCEX12_XQPAP2N12,0.9334244777276244,7
ELETRO12_CEETIND12,FUNCEX12_XQPAP2N12,0.93341722157666,3
FUNCEX12_MPQUIM2N12,FUNCEX12_XPB12,0.9334056892837432,-5
FUNCEX12_MPCAL2N12,FUNCEX12_XQFARM2N12,0.93336329729825,-11
FUNCEX12_MVAL2N12,FUNCEX12_MVDIV2N12,0.9333014463915208,-2
FUNCEX12_MPAGP2N12,FUNCEX12_MPBEB2N12,0.9332944496962686,6
ANP12_CDEPET12,FUNCEX12_MPCAL2N12,0.9332534174050982,-1
FUNCEX12_MVPLAS2N12,BPAG12_SERTRANSD12,0.9332516043030102,-1
ELETRO12_CEEIND12,FUNCEX12_MPMETBAS2N12,0.9332475715148248,1
ELETRO12_CEEOUT12,FUNCEX12_MQPES2N12,0.9331962953776344,4
FUNCEX12_MPAL2N12,PAN12_MTV12,0.9331689920745896,1
FUNCEX12_MPAL2N12,BPAG12_BCM12,0.9331689920745896,1
ELETRO12_CEEOUT12,FUNCEX12_MVPES2N12,0.9331549755331532,3
ELETRO12_CEETIND12,ABATE12_ABQUSU12,0.9331471116437576,-5
ELETRO12_CEET12,FUNCEX12_MPMAD2N12,0.9331460114284952,-8
FUNCEX12_XPT12,PAN12_MTV12,0.933110412488986,2
FUNCEX12_XPT12,BPAG12_BCM12,0.933110412488986,2
ELETRO12_CEET12,FUNCEX12_MQDIV2N12,0.9330976366461814,5
FUNCEX12_XPB12,FUNCEX12_XPM12,0.9330603271051172,7
FUNCEX12_MVMNM2N12,FUNCEX12_XPB12,0.9330602210810056,-6
FUNCEX12_TTR12,FUNCEX12_XPB12,0.9330524640630834,3
FUNCEX12_MVTEXT2N12,FUNCEX12_XPM12,0.9330267297642209,3
FUNCEX12_MPCAL2N12,FUNCEX12_MVAL2N12,0.9330232507809152,-7
FUNCEX12_MPPLAS2N12,FUNCEX12_XPM12,0.9330005424676594,-5
FUNCEX12_MDPT12,FUNCEX12_MPBEB2N12,0.9329996401001384,8
FUNCEX12_MPCAL2N12,FUNCEX12_MVAL2N12,0.9329680695252416,-8
FUNCEX12_MVAL2N12,FUNCEX12_MVDIV2N12,0.93293536186328,8
ELETRO12_CEETT12,ABATE12_ABQUSU12,0.9329337165621387,6
FUNCEX12_MPPLAS2N12,FUNCEX12_XPT12,0.932929884363698,-2
FUNCEX12_MVPLAS2N12,FUNCEX12_XPM12,0.9329150243054116,3
ELETRO12_CEETT12,ABATE12_ABQUSU12,0.9329149942586932,8
ELETRO12_CEETT12,ABATE12_ABPESU12,0.9329057698100056,9
FUNCEX12_MPBEB2N12,FUNCEX12_MPPLAS2N12,0.9328850349914184,-6
FUNCEX12_XPAGP2N12,FUNCEX12_XPAL2N12,0.9328175185053884,1
BM12_DINGFN12,ABATE12_ABPESU12,0.9327785746620876,2
FUNCEX12_MVPLAS2N12,FUNCEX12_XPB12,0.9327752102328664,-1
ABATE12_ABQUSU12,ELETRO12_CEERES12,0.93277279475547,11
ELETRO12_CEEIND12,FUNCEX12_MDPT12,0.93275096605061,8
FUNCEX12_XPT12,PAN12_MTV12,0.9327202621870072,-1
FUNCEX12_XPT12,BPAG12_BCM12,0.9327202621870072,-1
BM12_DINGFN12,ABATE12_ABPESU12,0.9327044362712992,1
FUNCEX12_MPCAL2N12,BPAG12_SEROUTROSD12,0.9326897845740508,-7
FUNCEX12_XPM12,FUNCEX12_XVFARM2N12,0.9326735045897953,3
ELETRO12_CEEOUT12,IGP12_IGPOG12,0.932658358155157,-6
BM12_DINGFN12,IGP12_IGPOG12,0.9325497383049988,6
FUNCEX12_MVPLAS2N12,FUNCEX12_XPT12,0.9325484426287584,1
FUNCEX12_MPAGP2N12,IFS12_SOJAGP12,0.9325462003913262,-1
ELETRO12_CEETT12,ABATE12_ABQUSU12,0.9324791735219968,2
FUNCEX12_MVPLAS2N12,BPAG12_SERTRANSD12,0.9324783535691222,-3
FUNCEX12_MVMNM2N12,BPAG12_SERTRANSD12,0.9324743625305424,-3
FUNCEX12_MPCAL2N12,FUNCEX12_MVDIV2N12,0.9324604490138708,-10
FUNCEX12_MPBEB2N12,FUNCEX12_MPPLAS2N12,0.9324125904211724,-7
BM12_DINGFN12,IGP12_IGPF12,0.9324078022557152,6
ELETRO12_CEETT12,ABATE12_ABPESU12,0.932406818984515,7
ELETRO12_CEEOUT12,FUNCEX12_XQFARM2N12,0.9324040156445208,7
FUNCEX12_MPAGP2N12,FUNCEX12_MPQUIM2N12,0.9323736948335768,1
FUNCEX12_MPAGP2N12,FUNCEX12_MPQUIM2N12,0.9323715825445488,5
ELETRO12_CEET12,FUNCEX12_MPMAD2N12,0.932355606685322,-10
ELETRO12_CEECOM12,FUNCEX12_MPCAL2N12,0.9323355646048544,-8
ELETRO12_CEETIND12,IGP12_IPAA12,0.932329245314887,-5
BM12_DINGFN12,FUNCEX12_XQPAP2N12,0.9323157401148708,-11
FUNCEX12_MVPLAS2N12,FUNCEX12_XPT12,0.932304421714182,-3
FUNCEX12_XQPAP2N12,IGP12_IGPF12,0.9322998059255736,-7
ABATE12_ABQUSU12,FUNCEX12_XQPAP2N12,0.9322844206819676,7
FUNCEX12_MVTEXT2N12,FUNCEX12_XPT12,0.932271465187452,-1
ABATE12_ABQUSU12,FUNCEX12_XQPAP2N12,0.9322688874310228,-7
ELETRO12_CEETT12,ABATE12_ABQUSU12,0.9322639179907122,3
FUNCEX12_MPAGP2N12,FUNCEX12_XPS12,0.9322581926558796,1
BM12_DINGFN12,ABATE12_ABQUSU12,0.9322509707050802,-9
FUNCEX12_MPPLAS2N12,FUNCEX12_XPS12,0.9322278537141784,-7
ABATE12_ABQUSU12,ELETRO12_CEERES12,0.9321982099328264,1
FUNCEX12_MVPLAS2N12,FUNCEX12_XPM12,0.9321866104017008,-3
FUNCEX12_XPM12,FUNCEX12_XVFARM2N12,0.9321849673302391,-1
BM12_DINGFN12,ABATE12_ABQUSU12,0.9321732744705208,-10
ELETRO12_CEETCOM12,BM12_DINGFN12,0.9321719637366738,3
ELETRO12_CEERES12,IGP12_IGPOG12,0.9321594788522064,-8
FUNCEX12_MPCAL2N12,BPAG12_SEROUTROSD12,0.9321136024915552,-6
ELETRO12_CEET12,FUNCEX12_MPCAL2N12,0.9321105938048744,6
ELETRO12_CEECOM12,FUNCEX12_MPCAL2N12,0.93210354962966,-7
FUNCEX12_XPT12,FUNCEX12_XVQUIM2N12,0.9321023313167954,-1
ELETRO12_CEEIND12,FUNCEX12_MDPT12,0.9320797360316256,7
ELETRO12_CEETT12,ABATE12_ABQUSU12,0.9320548539618232,10
ABATE12_ABQUSU12,FUNCEX12_XQPAP2N12,0.932052897326304,6
FUNCEX12_XPM12,FUNCEX12_XVFARM2N12,0.9320393239923128,4
FUNCEX12_MDPT12,FUNCEX12_MPMETBAS2N12,0.9320324224963912,-6
FUNCEX12_MVVEIC2N12,FUNCEX12_XPB12,0.9320193751975074,1
FUNCEX12_MVAL2N12,BPAG12_SEROUTROSD12,0.9320100270855192,-3
ABATE12_ABQUSU12,IGP12_IPAA12,0.9319992078259935,-5
ELETRO12_CEETT12,ABATE12_ABQUSU12,0.9319905480998452,11
ELETRO12_CEETT12,IGP12_IPAA12,0.9319507319877748,-6
FUNCEX12_MPBEB2N12,FUNCEX12_MPPLAS2N12,0.9319146233762567,-8
ELETRO12_CEEOUT12,FUNCEX12_MVPES2N12,0.9318095129926396,-2
BM12_DINGFN12,FUNCEX12_XQPAP2N12,0.9317455726162868,-12
ELETRO12_CEETIND12,FUNCEX12_XQPAP2N12,0.9317100552533848,2
ABATE12_ABPESU12,ELETRO12_CEEOUT12,0.9316993426628092,2
ABATE12_ABPESU12,FUNCEX12_XQPAP2N12,0.9316906683059614,-12
BM12_DINGFN12,IGP12_IGPF12,0.9316903599369026,-9
ABATE12_ABQUSU12,IGP12_IPAI12,0.9316705538969132,8
FUNCEX12_MQDIV2N12,FUNCEX12_XQFARM2N12,0.9316184286573768,9
FUNCEX12_MPBEB2N12,FUNCEX12_XPM12,0.9316122916065708,-7
ABATE12_ABPESU12,ELETRO12_CEERES12,0.9316032840523976,9
FUNCEX12_MDPT12,FUNCEX12_MPMETBAS2N12,0.9315309775186764,-1
FUNCEX12_MPAL2N12,BPAG12_SERR12,0.931522251909433,5
ELETRO12_CEETT12,ABATE12_ABQUSU12,0.9315154402293228,5
ABATE12_ABPESU12,IGP12_IPAA12,0.9315085353876325,-12
ELETRO12_CEETT12,ABATE12_ABQUSU12,0.9314878391319004,12
FUNCEX12_XPM12,BPAG12_SERR12,0.9314827485833372,4
ELETRO12_CEEOUT12,FUNCEX12_MPMAD2N12,0.9314609961394652,8
BM12_DINGFN12,ABATE12_ABPESU12,0.931459749521926,-2
ABATE12_ABPESU12,ELETRO12_CEEOUT12,0.9314479296026368,-7
ELETRO12_CEETIND12,ABATE12_ABPESU12,0.931424637987124,-4
BM12_DINGFN12,ABATE12_ABPESU12,0.9313503866299876,-1
ELETRO12_CEEOUT12,FUNCEX12_MQDIV2N12,0.9313226287270702,-12
FUNCEX12_MVMAQINF2N12,FUNCEX12_XPB12,0.9313106002820358,-1
ELETRO12_CEETT12,ABATE12_ABQUSU12,0.9312940207433524,-1
FUNCEX12_MPAL2N12,FUNCEX12_MVPLAS2N12,0.931255456516854,-3
BM12_DINGFN12,FUNCEX12_XQPAP2N12,0.9312414233170442,-9
FUNCEX12_XQPAP2N12,IGP12_IGPOG12,0.9312347169220536,-6
ABATE12_ABQUSU12,IGP12_IPAI12,0.9312205493068876,9
BM12_DINGFN12,FUNCEX12_XQPAP2N12,0.9312166030496803,-3
FUNCEX12_MVMAQINF2N12,FUNCEX12_XPB12,0.9312066795617576,1
ELETRO12_CEETIND12,IGP12_IPAA12,0.9311974577458224,-4
ELETRO12_CEEOUT12,FUNCEX12_XQFARM2N12,0.9311908495367378,6
FUNCEX12_MDPT12,BPAG12_SERTRANSD12,0.9311641495486008,-3
ELETRO12_CEETT12,BM12_DINGFN12,0.9311535091905891,1
FUNCEX12_MPAGP2N12,FUNCEX12_MPBEB2N12,0.931138225713801,5
BM12_DINGFN12,ABATE12_ABQUSU12,0.931133280309888,-11
BM12_DINGFN12,FUNCEX12_XQPAP2N12,0.9310823770948572,-2
FUNCEX12_MVVEIC2N12,FUNCEX12_XPM12,0.931078243585804,-2
ABATE12_ABQUSU12,FUNCEX12_XQPAP2N12,0.9310762220202412,-3
BM12_DINGFN12,FUNCEX12_XQPAP2N12,0.9310443695725896,-5
FUNCEX12_MPCAL2N12,FUNCEX12_MVDIV2N12,0.9310429076668584,-9
FUNCEX12_MDPT12,FUNCEX12_XVPLAS2N12,0.9310284443747836,-1
FUNCEX12_MPAL2N12,FUNCEX12_XPT12,0.9310228828427348,2
FUNCEX12_MVMET2N12,FUNCEX12_XPM12,0.931001546209632,1
ABATE12_ABPESU12,IGP12_IPAA12,0.9309960026218794,-11
ELETRO12_CEET12,FUNCEX12_MQDIV2N12,0.9309872159710764,10
FUNCEX12_XPM12,FUNCEX12_XVFARM2N12,0.9309865047219984,5
FUNCEX12_XPB12,BPAG12_BCM12,0.9309612579173084,2
FUNCEX12_XPB12,PAN12_MTV12,0.9309612579173084,2
ABATE12_ABPESU12,IGP12_IPAA12,0.9309381877692988,-9
ELETRO12_CEETT12,IGP12_IPAA12,0.9309349849822284,-5
ELETRO12_CEEOUT12,FUNCEX12_MQDIV2N12,0.9308780209165658,-5
FUNCEX12_XPM12,BPAG12_SERTRANSD12,0.930859020342225,-5
FUNCEX12_MVMET2N12,BPAG12_SERTRANSD12,0.9308528192869976,-3
